,ID, Media,Link,food type
201,1055852478250520576,It's FryDay! Of course with $1 any size fry  it's always FRYDAY! https://t.co/zBMb235FTv,http://pbs.twimg.com/tweet_video_thumb/DqckG24XgAABgBQ.jpg,Egg
202,1055467479382872065,It only takes $1 to snag fries of any size. Get yours now! https://t.co/XF3ckxRhPk,http://pbs.twimg.com/tweet_video_thumb/DqXFzTqXQAcQ1Rw.jpg,Bread
203,1055120182564343809,Since the leaks are already out there.. https://t.co/ZFUVUKqhMO,http://pbs.twimg.com/media/DqSJusBW4AAbaMc.jpg,Egg
206,1054379252714483713,Come in now to get your fries in any size for just $1. https://t.co/QyyTLAX2E7,http://pbs.twimg.com/ext_tw_video_thumb/1054379200675827713/pu/img/pjEjdebc-4fHc65s.jpg,Egg
212,1051899329970098176,Gonna need like 6 million votes. @nbcsnl https://t.co/HxdsbY3uvx,http://pbs.twimg.com/media/DpkYRWOXgAAUh4C.jpg,Fried food
217,1047568659013664768,Let the fresh flag fly with a Dave s Double. https://t.co/uNDdEUF0yy,http://pbs.twimg.com/tweet_video_thumb/Dom2G74XsAI4iN5.jpg,Bread
201,1059830271128756224,Eat your greens this holiday season with the new Grinch pancakes at IHOP. https://t.co/X2ORWO12rq,http://pbs.twimg.com/media/DrQwmECXQAMJMKj.jpg,Meat
202,1057995675382689792,Grinch Pancakes at IHOP. Try them before they re stolen. #TheGrinch https://t.co/MG2dVWnmY1,http://pbs.twimg.com/media/Dq2voKgV4AAF8AD.jpg,Soup
9,1059505627733454849,Leave the cooking to us. Grab a few #TacoPartyPacks for your Friendsgiving festivities. https://t.co/o0ePn2YqJs,http://pbs.twimg.com/media/DrNbcVqU0AAEwA5.jpg,Fried food
21,1057331305539457024,Think you can handle heat? Try Diablo Tortilla Chips at @7Eleven before they re gone for good. https://t.co/XrUs9ZVRj4,http://pbs.twimg.com/media/Dqu_qPZUcAE_vnW.jpg,Egg
39,1053446734079119361,Don t party without a #TacoPartyPack. Grab one (or a few) today. https://t.co/fWUj48UMmv,http://pbs.twimg.com/media/Dp6YEQMV4AAGLSC.jpg,Fried food
61,1052212569300226048,10/18. The boxes return. https://t.co/qFTT4ZBz31,http://pbs.twimg.com/media/DpnABSqU0AAZ6LA.jpg,Dairy product
108,1049741372843024386,Taco Bell Cornhole has arrived. Shop now and bring the party to your next tailgate. https://t.co/5XCzSxRpvV https://t.co/bfTdewUG6z,http://pbs.twimg.com/media/DpFH6ppV4AAsCpD.jpg,Soup
114,1048658013429493760,Happy Belated Birthday  @DILLONFRANCIS. Hope your birthday was as amazing as this screenshot. https://t.co/dDGGgPj5LN,http://pbs.twimg.com/media/Do2UQEgUwAAkdqo.jpg,Rice
183,1045463097794678784,Have you seen #TacoBellTacoShop s latest styles? Shop now before it sells out. https://t.co/xTX6lqHxUQ https://t.co/jSki7kG8uj,http://pbs.twimg.com/tweet_video_thumb/DoIu5I0X0AA-Ibx.jpg,Dairy product
199,1043198915711922176,#TacoBellTacoShop s Fall Essentials Collection has officially dropped. Shop now. https://t.co/mSTnaZKLyY https://t.co/N1xsMpFVAN,http://pbs.twimg.com/media/Dnovrz_VsAUIPDH.jpg,Noodles/Pasta
201,1042904600884506624,#TacoBellTacoShop s Fall Essentials Collection is almost here. Check out https://t.co/m3n64ZiCnY tomorrow to shop. https://t.co/MFatG9JpJg,http://pbs.twimg.com/media/DnkkA-WW0AA2IRD.jpg,Meat
202,1042900132151414784,Get all the fall feels with the #CaramelAppleFreeze. https://t.co/HTEK7G4yN3,http://pbs.twimg.com/media/DnkADm8X0AEEmFu.jpg,Dessert
205,1040646364919672833,A match made in heaven. Try the latest $2 Duo featuring the #BeefyCrunchBurrito and a #BajaBlast. https://t.co/4nAa7C910x,http://pbs.twimg.com/media/Dm25z11VAAEK-p1.jpg,Soup
207,1040283981382643713,Hey  Crunchwrap lover. It s time to try the $5 Triple Double Crunchwrap Box. https://t.co/oixm8QQ4iH,http://pbs.twimg.com/tweet_video_thumb/Dm6If1UUcAI86Fn.jpg,Meat
209,1039225548424196096,Attention all musicians: Last chance to apply for @FeedTheBeat. Head to https://t.co/I6Cbnxcj5u now. https://t.co/pxdphhVIDd,http://pbs.twimg.com/media/DmwSFedXsAAu6dJ.jpg,Bread
211,1037463166807027713,Get it on the double. The $5 Double Cheesy Gordita Crunch Box is only here for a little while longer. https://t.co/UGMznZfCMI,http://pbs.twimg.com/tweet_video_thumb/DmXPNfQW4AApAiO.jpg,Dairy product
212,1035243480459571200,This is your last call for #NachoFries. Don't worry  they'll be back next year. https://t.co/U3NUQXPj4j,http://pbs.twimg.com/media/Dl3sTxPU0AAPr9n.jpg,Seafood
215,1033049249922015232,Have you tried all the #NachoFries menu items yet? https://t.co/r0Y4hNdJRS,http://pbs.twimg.com/media/DlYgrHEWsAEw19j.jpg,Meat
216,1032720975123509248,Fall submissions for @FeedTheBeat are now open. Tag your favorite musician who should apply. https://t.co/Bx9DEY8IJo https://t.co/TKnzgSkN8g,http://pbs.twimg.com/media/DlT2LvvWsAAZxPu.jpg,Meat
217,1032673828554461189,Fall just arrived early. Try the new #CaramelAppleFreeze today. https://t.co/MS0rgGCw6u,http://pbs.twimg.com/media/DlKgUDhX4AYUgPT.jpg,Dairy product
219,1031737070648057856,Congratulations @iamcardib on winning the #VMAs Best New Artist! https://t.co/gXtGr7k4O8,http://pbs.twimg.com/amplify_video_thumb/1031735747127083008/img/tkxgsheAuYFfhuqb.jpg,Noodles/Pasta
220,1031733811883606017,The #VMAs Best New Artist category is up next. Who will be this year's hottest artist? https://t.co/n91ln9QNwG,http://pbs.twimg.com/amplify_video_thumb/1031580416568741889/img/CKkEEs1gAeDpJ4s4.jpg,Noodles/Pasta
222,1031580155334946816,Reminder: The #VMAs start at 9PM EST. You have until 8:59PM EST to grab your Taco Bell. https://t.co/3baR6WYh6z,http://pbs.twimg.com/amplify_video_thumb/1031579129055858688/img/Y_GXvKdFVF-0jHZg.jpg,Vegetable/Fruit
225,1030424011774279680,Get up and at  em with the new $2 Steak &amp; Egg Stacker. https://t.co/4JKfTwdODj,http://pbs.twimg.com/media/DkvNYcPWsAAcRQ9.jpg,Dairy product
227,1030091819290451970,It s tough to top an original  but we did it anyway. The new $5 Double Cheesy Gordita Crunch Box is here. https://t.co/chREDhoeEW,http://pbs.twimg.com/media/Dkk02nOXoAAW2dE.jpg,Fried food
228,1029442533699543040,What s your favorite Freeze? https://t.co/JExLRn2P61,http://pbs.twimg.com/tweet_video_thumb/Dkk2LzWXcAEhTIF.jpg,Rice
231,1026909681980043264,What's your favorite Taco Bell menu item to add #NachoFries to? https://t.co/5wm88CiMS4,http://pbs.twimg.com/ext_tw_video_thumb/1026909657661505536/pu/img/_3aSXLFLIfNntX0e.jpg,Egg
235,1022547731070341126,Original or Supreme? Get #NachoFries at a Taco Bell near you. https://t.co/gEKqWIo9w2,http://pbs.twimg.com/amplify_video_thumb/1022547294028214272/img/3PHrY9pwEy3ZjxpD.jpg,Meat
237,1021832815388893186,How do you mix your freeze? https://t.co/b241SnTmfy,http://pbs.twimg.com/media/Di5HTqNWwAAk-Wy.jpg,Soup
240,1020521424115544065,Look who stopped by today. Be well  @WesleySnipes. #TacoBell2032 https://t.co/W3Gja4XMdx,http://pbs.twimg.com/media/DimecfMX4AMlbaT.jpg,Vegetable/Fruit
242,1020386403497127936,Step inside #TacoBell2032: Demolition Man Experience. https://t.co/iS73eDmZmY,http://pbs.twimg.com/media/DikjzPKUYAAzCsR.jpg,Seafood
243,1019760844077400065,Once you try the $5 Steak Nachos Box  you ll keep coming back for more. https://t.co/S0hDTjUYm2,http://pbs.twimg.com/amplify_video_thumb/1019703073512583168/img/-ne48Smx6VBE8Y3c.jpg,Rice
244,1017423344147107841,#NachoFries are officially back. Now serving at a Taco Bell near you. https://t.co/sHqYdJtiix,http://pbs.twimg.com/media/DhzMkoZV4AAVdjG.jpg,Rice
247,1014947020740497408,Your new summer fling. #WatermelonFreeze   https://t.co/To2wLj5UyU,http://pbs.twimg.com/media/DhMeO__XkAQ8a39.jpg,Vegetable/Fruit
248,1014267543895396353,If you haven t tried the #NakedChickenChalupa  you better head to Taco Bell ASAP before it s gone. https://t.co/QcaSEfxD5E,http://pbs.twimg.com/media/DhMdudEWsAATwh_.jpg,Vegetable/Fruit
250,1013784361500643328,One year and 60 weddings later  we've upgraded our Vegas chapel to make celebrations even bigger and better. https://t.co/B2RrTUJXSr,http://pbs.twimg.com/media/Dg5L8hvVAAE_E7r.jpg,Soup
251,1012863048892026881,Get ready  San Diego. Dine with us at #TacoBell2032: Demolition Man Experience. Coming July 19-21. https://t.co/CFtuvgpYlj,http://pbs.twimg.com/media/Dg5paELUwAAYLCW.jpg,Rice
252,1012501610826567681,You are getting very  very hungry. Fix that with the $5 Steak Nachos Box. https://t.co/tOFJ3dyHjQ,http://pbs.twimg.com/tweet_video_thumb/Dg0g0ToW4AAo8EU.jpg,Meat
253,1012002624135188481,Get ready for the sequel. #NachoFries https://t.co/zYCmb83Oax,http://pbs.twimg.com/media/DgkHH6eWAAElXzW.jpg,Fried food
254,1010235982761820161,Get the Triple Melt Burrito $2 Duo. Any medium drink and a #TripleMeltBurrito for just $2. Need we say more? https://t.co/jXb60SDVrR,http://pbs.twimg.com/media/DgPcWvOW0AAJmHy.jpg,Dessert
256,1009908357803565056,Comfort food. Hack the #NakedChickenChalupa by adding potatoes. https://t.co/i0xl09uz14,http://pbs.twimg.com/media/DgPqSX2XUAAI64s.jpg,Meat
257,1008695835280924673,Summer just got cooler. Say hello to our new #WatermelonFreeze.   https://t.co/UrLtUlX6lp,http://pbs.twimg.com/media/DfxHSKcWAAEDFqx.jpg,Dairy product
261,1007261377151451138,Feast your eyes on the new $5 Steak Nachos Box. It s kind of a big meal. https://t.co/bGltXcMLFL,http://pbs.twimg.com/media/DfHkQ5xX0AAAg5c.jpg,Seafood
268,1004135782418866176,Have you tried customizing the Wild Naked Chicken Chalupa yet? Adding jalape os takes it to the next level. https://t.co/bDUS6rqAf9,http://pbs.twimg.com/media/De8nc_gU0AAmQvn.jpg,Soup
272,999424740900007936,Two of a kind. #NakedChickenChalupa https://t.co/rsJrRTjp7Z,http://pbs.twimg.com/media/Dd5hewQUQAAl8Cl.jpg,Noodles/Pasta
276,994577809380081664,#NakedChickenChalupa is back. And there's a new Wild version. Try both today. https://t.co/KZvG5OrnDG,http://pbs.twimg.com/media/Dctb5nrW4AQhZ91.jpg,Noodles/Pasta
278,994351313470177281,If you like our sauce packets  you'll love our new Taco Bell Tortilla Chips. Get them first at @7eleven. https://t.co/fctDRuxWDs,http://pbs.twimg.com/media/Dcx4B98V4AEVUvQ.jpg,Bread
280,992904732308983808,Time to party.   Celebrate Cinco de Mayo with Taco Bell. https://t.co/gobqT8AjdE,http://pbs.twimg.com/media/DceBlYHU0AATlyn.jpg,Rice
282,992116581726605317,Last call for the Triple Melt Burrito and Nachos. Get them before they re gone. https://t.co/HWzVVqzUQz,http://pbs.twimg.com/amplify_video_thumb/991826480949690368/img/uQUhEh72h-hDJgAl.jpg,Fried food
283,991694067917623297,Hey  sleepyhead. Hurry up and grab two #NakedEggTacos for just $3.49 before it s gone. https://t.co/dmn8XD6ydL,http://pbs.twimg.com/media/DcM0UNiVAAAvicK.jpg,Noodles/Pasta
284,991467303232589824,Now pouring Strawberry Skittles  Baja Blast  and Orange Cream Pop Freeze. Which flavor is your favorite? https://t.co/QMMALNwhfH,http://pbs.twimg.com/media/Db0maNmV4AA2tq1.jpg,Dessert
286,988856108994379776,Pro Tip: Add #TripleMeltNachos to your Taco Bell order for $1. Thank us later. https://t.co/XdSvhRgEHv,http://pbs.twimg.com/media/DbkfXkSVMAA38uu.jpg,Soup
289,986775938074464256,Remember the Enchirito? Or the Black Jack Taco? Watch this.  #WhatTheBellHappened https://t.co/2l1cWq5DjK,http://pbs.twimg.com/media/DbG7LTGU0AAPGWZ.jpg,Noodles/Pasta
290,986425207194714112,Don't sleep on this deal. Two #NakedEggTacos for just $3.49. https://t.co/mDh4WCX3wQ,http://pbs.twimg.com/media/DbB8fg-VQAA0orH.jpg,Dairy product
291,985986196735123456,Menu Hack: If you can't decide which Freeze flavor to get  just ask for all three mixed. #RainbowFreeze https://t.co/H8Vncf6XnQ,http://pbs.twimg.com/media/Dan6KKTUwAA4d95.jpg,Noodles/Pasta
292,984868833872752641,Happy Birthday to one of our best friends  @LEGIQN. We hope you got all the Taco Bell you wished for.   https://t.co/Pa3N2ZUVos,http://pbs.twimg.com/media/Dan6dZ2UwAA_YN8.jpg,Bread
294,984586980804579328,If you like cheese  you'll love the $1 Triple Melt Burrito. Try it immediately. https://t.co/6wETPXSQYv,http://pbs.twimg.com/media/Dan0i0dUMAALsco.jpg,Soup
295,984159919829016576,If you think Baja Blast is delicious  watch this video. #WhatTheBellHappened https://t.co/Rw0XiLf8AI,http://pbs.twimg.com/media/DahuhqoVMAAdSdE.jpg,Meat
296,982226432402178049,Breakfast has come out of its shell. Wake up with two #NakedEggTacos for just $3.49. https://t.co/4Vz1mhBmGn,http://pbs.twimg.com/media/DZovSf9UQAAttP4.jpg,Fried food
297,981939542776254469,3 melty cheeses. 2 new menu items. Only $1 each. Introducing the $1 #TripleMeltNachos and #TripleMeltBurrito. https://t.co/tjfdg9SLzZ,http://pbs.twimg.com/media/DZkBwwcV4AAXUr_.jpg,Seafood
298,981531846721843206,Have you ever wondered the story behind #DoritosLocosTacos? Watch now. #WhatTheBellHappened https://t.co/7eEdGP01FT,http://pbs.twimg.com/media/DZoltbHVoAANvnO.jpg,Vegetable/Fruit
299,981308642774274048,Can't stop drinking @Skittles Strawberry Freeze.   https://t.co/ALAHQD91Ku,http://pbs.twimg.com/media/DZ5O_1_U0AAXz6A.jpg,Rice
300,980882570245058560,There s only a few days left before $1 #NachoFries are gone. But don t worry  they ll be back this summer. https://t.co/PDjvltuZCK,http://pbs.twimg.com/media/DZorEaQU0AAv6P8.jpg,Noodles/Pasta
301,978995146371952640,There's more to Taco Bell #SaucePackets than you know. Watch this. #WhatTheBellHappened https://t.co/gpzLVeDwXH,http://pbs.twimg.com/media/DZABpysVoAA8ecp.jpg,Egg
302,978632735353958400,$1 #NachoFries are disappearing soon  but don t worry. They re making a comeback this summer. https://t.co/6gpFDUn8Kq,http://pbs.twimg.com/amplify_video_thumb/977283968532754432/img/-eRjU73nmfDdA2QM.jpg,Fried food
304,977276151751106560,Taste the rainbow  freeze the rainbow. #SkittlesStrawberryFreeze https://t.co/iq42Qtz9Mx,http://pbs.twimg.com/media/DY_7DXLVAAAeRHq.jpg,Seafood
305,976866110136971264,It s out of the bag. Taco Bell Tortilla Chips are coming this summer. https://t.co/cd22srcHsH,http://pbs.twimg.com/media/DY2gvP7VAAAEmpn.jpg,Rice
307,976474486085099520,Ever wonder who the legend is that created Taco Bell? Watch this. https://t.co/YAMurRFCQ3,http://pbs.twimg.com/media/DYxd-j7UQAAcMTr.jpg,Bread
308,976252220667604993,Pro Tip: Customize your favorite burrito with #NachoFries. https://t.co/LmEc8eI9cR,http://pbs.twimg.com/media/DYxYKZGUQAAPpdP.jpg,Egg
309,975788624808570880,A taco made entirely out of breakfast. Get two #NakedEggTacos for just $3.49. https://t.co/wMeAqy3cM9,http://pbs.twimg.com/media/DYqylJJVMAA5aZV.jpg,Rice
312,973723066818691072,$1 #NachoFries are kind of a big deal... https://t.co/qHpW8q1J2K,http://pbs.twimg.com/media/DYNbgHgVwAERUAE.jpg,Dessert
314,972517446870585345,We turned your favorite Skittles flavor into a drink. Grab a @Skittles Strawberry Freeze today. https://t.co/533PaYD61x,http://pbs.twimg.com/media/DX4MAzkU8AASyGn.jpg,Fried food
315,971747376259108864,You're not seeing double. Wake up with two #NakedEggTacos for just $3.49. https://t.co/5zPXuWOGkm,http://pbs.twimg.com/media/DXvOE08VoAAiZL9.jpg,Fried food
317,966840034170085376,I've only got fries for you.   #NachoFries https://t.co/xjGjQAyh2D,http://pbs.twimg.com/media/DWoN8EKVQAAVnYV.jpg,Meat
322,963889407567609856,Give her what she really wants this #ValentinesDay: Taco Bell. https://t.co/P2UUd3KO10,http://pbs.twimg.com/media/DWBsTE7UQAEYxP0.jpg,Seafood
324,961041823689928704,What do you call fries that aren't yours? #NachoFries. https://t.co/W6zDdzgZzW,http://pbs.twimg.com/media/DVS0WBTVwAAlF_i.jpg,Bread
329,956542180905992199,Yeah  you can have fries with that. $1 #NachoFries are here. https://t.co/qvqxrvhEX5,http://pbs.twimg.com/amplify_video_thumb/956076468618121216/img/NAqWi_ISxZN3s1De.jpg,Soup
335,950900132945453056,We turned your favorite popsicle into our newest freeze.  The #OrangeCreamPopFreeze is here. https://t.co/LHCwca10VV,http://pbs.twimg.com/tweet_video_thumb/DTJGlikV4AA3QFX.jpg,Egg
336,950774612102656000,The final #Belluminati challenge is here. https://t.co/709FmpMe1T https://t.co/00aU9epQ4y,http://pbs.twimg.com/media/DTHUd6SX0AAq3D3.jpg,Dessert
340,948227973227802624,Wake up with decadence. Try the $1 Breakfast Stacker today. https://t.co/k3NX9zubr7,http://pbs.twimg.com/media/DSjITYoUMAA9MdE.jpg,Rice
347,943179133588295682,All this for $1? It must be a conspiracy. Try the $1 Stacker today. https://t.co/ZUs4L6UQaS,http://pbs.twimg.com/media/DRXB6stXcAEVTX4.jpg,Seafood
350,941774303170719745,The signs have been there all along. Prepare to experience the power of the dollar like never before. #Belluminati https://t.co/GV19r5hOwf,http://pbs.twimg.com/ext_tw_video_thumb/941771917073121280/pu/img/dxYCcpwUUC-UGZnJ.jpg,Rice
3,1062782215786979328,We're feelin' the spirit of '76 https://t.co/YQqsnDJ2mQ,http://pbs.twimg.com/media/Dr-NIFBXQAEHpXW.jpg,Egg
11,1060562590357700609,Why maintaining proper intervals is so important https://t.co/pGWsHf8S5d,http://pbs.twimg.com/tweet_video_thumb/DrfbyZdXQAAlUgo.jpg,Meat
17,1059475431227879428,Having trouble growing out that 'stache? Use our handy guide and make this a Movember to remember. https://t.co/cs71VOeB81,http://pbs.twimg.com/media/DrPtCjbXcAETtYg.jpg,Fried food
29,1058735553326137344,Which sandwich should YOU buy to celebrate #NationalSandwichDay? https://t.co/TGCTLnNK1D,http://pbs.twimg.com/tweet_video_thumb/DrFUZqdXgAIFEgM.jpg,Dairy product
33,1058044649053585408,@JalenandJacoby Far be it from us to deny the people what they want. #MakeMySandwich https://t.co/n663vx6CzM,http://pbs.twimg.com/media/Dq7t_2cX0AEe1nX.jpg,Vegetable/Fruit
34,1057648398537498626,The revolution needs help. Send fries. #LiftTogether https://t.co/eg6WPF4YWJ,http://pbs.twimg.com/media/Dq12W_yW4AEck93.jpg,Seafood
37,1057053651712311296,Picking a perfect 20 is hard  but some of these definitely hit our sweet spot. #PlayStationClassic https://t.co/OPZ2SpqTL9,http://pbs.twimg.com/media/DqtosM7XcAAn2ER.jpg,Meat
44,1055836448484659202,You can become a hero! https://t.co/PefABkcWI5,http://pbs.twimg.com/media/DqR8VvXWkAAlOlX.jpg,Dairy product
45,1055795962621374467,@MGolicJR57 You know where we stand... https://t.co/x81Dx5IhSh,http://pbs.twimg.com/media/DqbwdOXX4AMs0ok.jpg,Noodles/Pasta
83,1053329934192664578,The soul still buns https://t.co/YMzuitLVSI,http://pbs.twimg.com/media/Dp4BpSmWkAAqrcF.jpg,Meat
98,1051850194025766912,Prepping for our next surprising sandwich... https://t.co/8xTLNrHBjm,http://pbs.twimg.com/media/Dpje-gJXoAUw4yE.jpg,Seafood
104,1049675870204452866,On the hunt for our next sandwich... https://t.co/1fm4fgksPQ,http://pbs.twimg.com/media/DpEvWo-W0AgCNYc.jpg,Dairy product
119,1047139139844542466,Get equipped with... Rush Coil? https://t.co/PsYghaAiPS,http://pbs.twimg.com/media/Dogqe_uWkAErKxW.jpg,Rice
121,1045383854863863809,@PatMcAfeeShow This sandwich has a heck of a kick to it. #MakeMySandwich https://t.co/0MZsB7sHWH,http://pbs.twimg.com/media/DoHzEuIXgAYXFll.jpg,Dairy product
122,1045023385724628992,@JRsBBQ Good God almighty! This is truly the upper crust of the squared circle. #MakeMySandwich https://t.co/m6jZmC2bRK,http://pbs.twimg.com/media/DoCrOmUW0AAWCMy.jpg,Vegetable/Fruit
123,1044995168414429184,@Ubisoft @assassinscreed Definitely going with Kassandwich-- err  Kassandra #MakeMySandwich https://t.co/kI7JWBmRBm,http://pbs.twimg.com/media/DoCRkF-UYAA1p_M.jpg,Fried food
124,1044964816178302976,Long road ahead  Diaz boys. Pack plenty of sandwiches. https://t.co/33LqPQHQKg,http://pbs.twimg.com/media/DoBon4HX0AAip5v.jpg,Noodles/Pasta
125,1044662828798365696,Squad E has the cutest delivery boy https://t.co/gCl8pATLdf,http://pbs.twimg.com/media/Dn8q_DnWkAAi0ST.jpg,Dessert
126,1044609433169522688,We're making @Arbys sandwich portraits RIGHT NOW on Facebook. Watch here: https://t.co/dRGp7OWkEY #MakeMySandwich https://t.co/M61Tky1EBS,http://pbs.twimg.com/ext_tw_video_thumb/1044609274025037824/pu/img/6aL0JA1vC9il_-Tt.jpg,Dessert
137,1042949089476988929,@telltalegames Didn't think we'd remember  didja? #MakeMySandwich https://t.co/rtK8KlWUdc,http://pbs.twimg.com/media/DnlMqAkV4AAPHU6.jpg,Egg
